KEY	EN	JA	ZH
"FoliageStrings::Berry"	"Berry Bush"	"ベリーブッシュ"	"浆果丛"
"FoliageStrings::BirchTree"	"Birch Tree"	"白樺の木"	"桦木"
"FoliageStrings::BloodTurnip"	"Blood Turnip"	"ブラッドカブ"	"血芜菁"
"FoliageStrings::Bones"	"Bones"	"骨"	"骨头"
"FoliageStrings::Branch"	"Branch"	"枝"	"枝条"
"FoliageStrings::Brush"	"Brush"	"ブラシ"	"灌木丛"
"FoliageStrings::BurntBush"	"Burnt Bush"	"焼け焦げた茂み"	"烧焦的灌木丛"
"FoliageStrings::BurntTree"	"Burnt Tree"	"焼け焦げた木"	"烧焦的树"
"FoliageStrings::Bush"	"Bush"	"茂み"	"草丛"
"FoliageStrings::Clay"	"Clay Lump"	"粘土の塊"	"泥土块"
"FoliageStrings::Corn"	"Corn"	"とうもろこし"	"玉米"
"FoliageStrings::Cotton"	"Cotton"	"綿"	"棉花"
"FoliageStrings::Wood"	"Deadwood"	"枯れ木"	"枯木"
"FoliageStrings::EucalyptusTree"	"Eucalyptus Tree"	"ユーカリの木"	"桉树"
"FoliageStrings::Feather"	"Feather"	"羽"	"羽毛"
"FoliageStrings::Flax"	"Flax"	"亜麻"	"亚麻"
"FoliageStrings::Flower"	"Flower"	"花"	"花"
"FoliageStrings::GoldenFlower"	"Golden Flower"	"黄金の花"	"黄金之花"
"FoliageStrings::Herbs"	"Herbs"	"薬草"	"药草"
"FoliageStrings::Hide"	"Hide"	"皮"	"隐藏"
"FoliageStrings::Insects"	"Insects"	"昆虫"	"昆虫"
"FoliageStrings::IronOre"	"Iron Ore"	"鉄鉱石"	"铁矿"
"FoliageStrings::Limestone"	"Limestone"	"石灰岩"	"石灰岩"
"FoliageStrings::Log"	"Log"	"丸太"	"日志"
"FoliageStrings::MoonRock"	"Moon Rock"	"月の石"	"月亮岩"
"FoliageStrings::Mud"	"Mud"	"泥"	"泥土"
"FoliageStrings::Mushroom"	"Mushroom"	"キノコ"	"蘑菇"
"FoliageStrings::Oak"	"Oak"	"オーク"	"橡木"
"FoliageStrings::Obsidian"	"Obsidian"	"黒曜石"	"黑曜石"
"FoliageStrings::Okkam"	"Okkam"	"オッカム"	"奥卡姆"
"FoliageStrings::Palm"	"Palm"	"ヤシの木"	"棕榈"
"FoliageStrings::Pearl"	"Pearl"	"真珠"	"珍珠"
"FoliageStrings::Peat"	"Peat"	"泥炭"	"泥炭"
"FoliageStrings::Pelt"	"Pelt"	"毛皮"	"兽皮"
"FoliageStrings::Phemke"	"Phemke"	"フェムケ"	"珀姆克"
"FoliageStrings::Sticks"	"Pile of Sticks"	"棒の山"	"木枝堆"
"FoliageStrings::PineTree"	"Pine Tree"	"松の木"	"松树"
"FoliageStrings::Pinecone"	"Pinecone"	"松ぼっくり"	"松果"
"FoliageStrings::PleasantHerb"	"Pleasant Herb"	"快適ハーブ"	"欢愉药草"
"FoliageStrings::Poppy"	"Poppy"	"ポピー"	"罂粟"
"FoliageStrings::Quartz"	"Quartz"	"水晶"	"石英"
"FoliageStrings::Reed"	"River Reed"	"川原の葦"	"河边芦苇"
"FoliageStrings::CrudeStone"	"Rock"	"岩"	"岩石"
"FoliageStrings::Rock"	"Rock"	"岩"	"岩石"
"FoliageStrings::RottingStump"	"Rotting Stump"	"腐った切り株"	"腐烂的树桩"
"FoliageStrings::Rubber"	"Rubber"	"ゴム"	"橡胶"
"FoliageStrings::RubberTree"	"Rubber Tree"	"ゴムの木"	"橡胶树"
"FoliageStrings::RupuVine"	"Rupu Vine"	"ルプのつる"	"露普藤蔓"
"FoliageStrings::Salt"	"Salt"	"塩"	"盐"
"FoliageStrings::Sand"	"Sand"	"砂"	"沙子"
"FoliageStrings::SapTree"	"Sap Tree"	"樹液の木"	"树汁树"
"FoliageStrings::Sapling"	"Sapling"	"若木"	"树苗"
"FoliageStrings::Silicon"	"Silicon"	"シリコン"	"硅"
"FoliageStrings::Pebble"	"Stone"	"ストーン"	"石头"
"FoliageStrings::Straw"	"Straw"	"藁"	"稻草"
"FoliageStrings::Stump"	"Stump"	"切り株"	"树桩"
"FoliageStrings::Sulfur"	"Sulfur"	"硫黄"	"硫磺"
"FoliageStrings::Tar"	"Tar"	"タール"	"焦油"
"FoliageStrings::Thatch"	"Thatch"	"茅葺き"	"茅草"
"FoliageStrings::TinOre"	"Tin Ore"	"錫鉱石"	"锡矿"
"FoliageStrings::Titanium"	"Titanium"	"チタン"	"钛"
"FoliageStrings::Tree"	"Tree"	"木"	"树"
"FoliageStrings::Tungsten"	"Tungsten"	"タングステン"	"钨"
"FoliageStrings::VolcanicPlant"	"Volcanic Plant"	"火山植物"	"火山植被"
"FoliageStrings::Water"	"Water"	"水"	"水"
"FoliageStrings::Willow"	"Willow"	"柳"	"柳树"
"FoliageStrings::WormEgg"	"Worm Egg"	"ワームの卵"	"蠕虫卵"
"FoliageStrings::YoungTree"	"Young Tree"	"若い木"	"小树"
"GameMenu::QuitPrompt"	"Any unsaved progress will be lost.<lf><lf>Do you want to quit the game?"	"保存されていない進行状況はすべて失われます。<lf><lf>ゲームを終了しますか？"	"任何未保存的游戏进度都会消失<lf><lf>你要退出游戏吗?"
"GameMenu::ExitPromptClient"	"Continue to the main menu?"	"メインメニューに戻りますか？"	"返回主菜单？"
"GameMenu::QuitPromptClient"	"Do you want to quit the game?"	"ゲームを終了しますか？"	"你要退出游戏吗?"
"GameMenu::ExitPrompt"	"Unsaved progress will be lost.<lf><lf>Continue to the main menu?"	"保存されていない進行状況は失われます。<lf><lf>メインメニューに進みますか？"	"任何未保存的游戏进度都会消失<lf><lf>回到主菜单吗？"
"GameMenuStrings::Game.Session.ButtonLabel"	"Admin Panel"	"管理者パネル"	"控制面板"
"GameMenuStrings::Options.ApplyChanges.ButtonLabel"	"Apply Changes"	"変更を適用する"	"应用变更"
"GameMenuStrings::NewGame.Back.ButtonLabel"	"Back to Menu"	"メニューに戻る"	"返回至菜单"
"GameMenuStrings::Options.Back.ButtonLabel"	"Back to Menu"	"メニューに戻る"	"返回至菜单"
"GameMenuStrings::Game.Online.ButtonLabel"	"Co-op"	"協力プレイ"	"多人游戏"
"GameMenuStrings::Game.Continue.ButtonLabel"	"Continue"	"続行"	"继续"
"GameMenuStrings::MainMenu.Quit.ButtonLabel"	"Exit"	"終了する"	"退出"
"GameMenuStrings::Game.Quit.ToMainMenu.ButtonLabel"	"Exit to Main Menu"	"メインメニューに戻る"	"退出至主菜单"
"GameMenuStrings::Game.Invite.ButtonLabel"	"Invite Friend"	"友達を招待"	"邀请好友"
"GameMenuStrings::Game.Load.ButtonLabel"	"Load Game"	"ゲームをロードする"	"加载游戏"
"GameMenuStrings::Game.New.ButtonLabel"	"New Game"	"新しいゲーム"	"新游戏"
"GameMenuStrings::Game.Options.ButtonLabel"	"Options"	"オプション"	"选项"
"GameMenuStrings::Game.Quit.ToDesktop.ButtonLabel"	"Quit Game"	"ゲームを終了する"	"退出游戏"
"GameMenuStrings::Game.Resume.ButtonLabel"	"Resume"	"再開する"	"返回"
"GameMenuStrings::Game.Save.ButtonLabel"	"Save Game"	"ゲームを保存する"	"存档"
"GameMenuStrings::NewGame.StartOnline.ButtonLabel"	"Start Co-op Game"	"協力プレイの開始"	"开始多人游戏"
"GameMenuStrings::NewGame.Start.ButtonLabel"	"Start Game"	"ゲームを開始"	"开始游戏"
"GameMenuStrings::Game.Unstuck.ButtonLabel"	"Unstuck"	"立ち往生を解除する"	"从卡住位置脱出"
"GameMode::StopHostingKickMessage"	"Server is shutting down"	"サーバーがシャットダウンしています"	"服务器即将关闭"
"GameMode::PlayerJoined"	"{Name} has joined the game"	"{Name}がゲームに参加しました"	"{Name} 已加入游戏"
"GameMode::PlayerLeft"	"{Name} has left the game"	"{Name}がゲームを去りました"	"{Name} 已离开游戏"
"HandRequirements::Any"	"Any"	"すべて"	"任意"
"HandRequirements::Both"	"Both"	"両方"	"两者都是"
"HandRequirements::Left"	"Left"	"左"	"左手"
"HandRequirements::Right"	"Right"	"右"	"右手"
"HarvestLogicText::StealHarvestText"	"Belongs to the nearby village"	"近くの村に属しています"	"属于附近村庄"
"HiringValue::GainedHiringValue"	"Gained {HiringValue} hiring value"	"{HiringValue}の採用価値を獲得しました"	"获得招募值{HiringValue}"
"Hunting::HunterOutOfArrows"	"Hunters in {SettlementName} are out of arrows"	"{SettlementName}のハンターは矢がなくなりました"	"{SettlementName} 的猎人用完了箭"
"InfoMessage::KillerNameAndFaction"	"{KillerName} ({KillerFaction})"	""	""
"InfoMessage::VictimNameAndFaction"	"{VictimName} ({VictimFaction})"	""	""
"InputValidation::NumberNotValid"	"Enter a valid number."	"有効な数値を入力してください。"	"输入一个有效的数字。"
"InventoryUI::CantEatFoodOfSameType"	"Already eating food of this type"	"すでにこのタイプの食べ物を食べています"	"已经在吃这种食物了"
"InventoryUI::CraftingStationIsActive"	"Crafting in progress"	"クラフト中"	"正在制作"
"InventoryUI::CantEatFoodFull"	"Not hungry"	"空腹ではありません"	"不饿"
"InventoryUI::DoesNotSatisfySkillRequirements"	"Skill too low to use this item"	"このアイテムを使用するにはスキルが低すぎます"	"技能过低，无法使用此物品"
"InventoryUI::NotEnoughSpace"	"There is not enough space"	"十分なスペースがありません"	"没有足够的空间"
"InventoryUI::CantStack"	"These items do not stack"	"これらのアイテムはスタックできません"	"这些物品不能叠加"
"InventoryUI::CantHoldInHand"	"This item can't be held in the hands"	"このアイテムは手に持つことができません"	"该物品不能直接用手拿"
"InventoryUI::NotUsableForQuickslot"	"This item can't be used in a quickslot"	"このアイテムはクイックスロットで使用できません"	"该物品不能放入快捷栏"
"InventoryUI::WrongContainerType"	"This slot can't hold this item type"	"このスロットにはこのアイテムタイプを保持できません"	"该物品类型不能放置在此栏位"
"InventoryUI::WrongEquipmentType"	"Wrong slot for this item"	"このアイテムにはスロットが間違っています"	"错误的物品槽位"
"InventoryUI::CantEatFoodNotConsumable"	"You can't eat that"	"それは食べられません"	"你不能吃那个"
"InventoryUI::CantPut"	"You can't put any items into this container"	"このコンテナにはアイテムを入れることができません"	"你不能在此容器中放置任何物品"
"ItemActor::DropBagActorname"	"Dropped Items"	"ドロップされたアイテム"	"掉落的物品"
"ItemActor::CannotTakeFromGround_InventoryFull"	"Inventory full"	"インベントリがいっぱいです"	"包裹已满"
"ItemActor::QueryInteractTakeItemFromGround"	"Take"	"取る"	"拿取"
"ItemAttributes::Armor"	"Armor"	"防具"	"护甲"
"ItemAttributes::ArrowSpeed"	"Arrow Speed"	"矢の速度"	"箭的速度"
"ItemAttributes::DrawWeight"	"Draw Weight"	"引きの強さ"	"拉力"
"ItemAttributes::Hand"	"Hand"	"手"	"手"
"ItemAttributes::ShieldDurability"	"Hit Points"	"耐久力"	"耐久度:"
"ItemAttributes::WeaponLength"	"Length"	"長さ"	"长度"
"ItemAttributes::RequiredSkill"	"Required {SkillName}"	"必要な{SkillName}"	"需要{SkillName}"
"ItemAttributes::NutritionDuration"	"Satiating"	"満腹感"	"饱腹度"
"ItemAttributes::Slot"	"Slot"	"スロット"	"插槽"
"ItemAttributes::MovementSpeedReduction"	"Speed"	"速度"	"速度"
"ItemAttributes::WeaponSpeed"	"Speed"	"速度"	"速度"
"ItemAttributes::ProjectileStackSize"	"Stack"	"スタック"	"堆叠"
"ItemAttributes::ToolLabel"	"Tool"	"道具"	"工具"
"ItemAttributes::ToolTypeTier"	"{ToolType} Tier {ToolTier}"	""	"{ToolType} {ToolTier}级"
"JobCategories::Construction"	"Construction"	"建設"	"建造"
"JobCategories::Cooking"	"Cooking"	"料理"	"烹调"
"JobCategories::Crafting"	"Crafting"	"クラフト"	"制作"
"JobCategories::Delivery"	"Delivery"	"配達"	"运输"
"JobCategories::Farming"	"Farming"	"農業"	"农业"
"JobCategories::Harvesting"	"Harvesting"	"収穫"	"采集"
"JobCategories::Hunting"	"Hunting"	"狩猟"	"狩猎"
"JobCategories::Research"	"Research"	"研究"	"研究"
"JobCategories::Smelting"	"Smelting"	"製錬"	"冶炼"
"JobCategories::Training"	"Training"	"訓練"	"训练"
"JobCategories::Woodcutting"	"Woodcutting"	"伐採"	"伐木"
"KeyBindingSettings::ActionConflictPrompt"	"This key is already in use by:<lf>{ConflictingBindings}<lf><lf>Do you want to overwrite it?"	"このキーはすでに次のキーで使用されています:<lf>{ConflictingBindings}<lf><lf>上書きしますか？"	"此键已被使用，如下所示：<lf>{ConflictingBindings}<lf><lf>您要覆盖它吗？"
"ListOfNpcs::NpcNameAndCombatGroup"	"{FirstName} {LastName} ({CombatGroupName})"	""	""
"LoadSave::DeleteSavePrompt"	"Are you sure you want to delete {SaveName}?"	"{SaveName}を削除してもよろしいですか？"	"你确定要删除存档 {SaveName} 吗？"
"LoadSave::DeleteSaveSlotPrompt"	"Are you sure you want to delete {SlotName}?"	"{SlotName}を削除してもよろしいですか？"	"你确定要删除存档 {SlotName} 吗？"
"LoadSave::OverwriteSaveSlotPrompt"	"Are you sure you want to overwrite {SlotName}?"	"{SlotName}を上書きしてもよろしいですか？"	"你确定要覆盖存档 {SlotName} 吗？"
"LoadSave::SlotAutosave"	"Autosave"	"オートセーブ"	"自动保存"
"LoadSave::SlotEmpty"	"Empty"	"空"	"空"
"LoadSave::NameSaveSlotPrompt"	"Enter a name for your new save file"	"新しいセーブファイルの名前を入力してください"	"为你的新存档输入一个名字"
"LoadSave::LoadingTitle"	"Load"	"ロード"	"加载"
"LoadSave::SlotAutosaveQuick"	"Quicksave"	"クイックセーブ"	"快速保存"
"LoadSave::SaveTitle"	"Save"	"保存"	"存档"
"LoadSave::LocationDate"	"{Location}, {Date}"	"{Location}、{Date}"	"{Location}，{Date}"
"LoadSave::SlotAutosaveSuffix"	"{autosave} {suffix}"	""	""
"MainMenu::AccountBannedUntil"	"Account is banned until {EndDate}"	"アカウントは{EndDate}まで禁止されています"	"帐号被封禁至 {EndDate}"
"MainMenu::Connecting"	"Connecting"	"接続中"	"正在连接"
"MainMenu::FailedToInitializeSteam"	"Failed to initialize Steam.<lf>If this error persists, make sure your Steam client is up to date and verify the integrity of game files."	"Steamの初期化に失敗しました。<lf>このエラーが続く場合は、Steamクライアントが最新であることを確認し、ゲームファイルの整合性を確認してください。"	"初始化Steam失败。<lf>如果这个错误持续存在，请确保你的Steam客户端是最新的，并验证游戏文件的完整性。"
"MainMenu::FailedToInitializeOnline"	"Failed to initialize the online system.<lf>If this error persists, make sure everything is up to date and verify the integrity of game files."	"オンラインシステムの初期化に失敗しました。<lf>このエラーが続く場合は、すべてが最新であることを確認し、ゲームファイルの整合性を確認してください。"	"初始化在线系统失败。<lf>如果这个错误持续存在，请确保所有东西都是最新的，并验证游戏文件的完整性。"
"MainMenu::FailedToJoinGame"	"Failed to join game: {Reason}"	"ゲームに参加できませんでした: {Reason}"	"加入游戏失败：{Reason}"
"MainMenu::ReturnToMainMenuToJoinGame"	"Return to the main menu before joining a new game"	"新しいゲームに参加する前にメインメニューに戻ってください"	"加入新游戏前请返回主菜单"
"MainMenu::AccountPermanentlyBanned"	"The account is permanently banned."	"アカウントは永久に禁止されています。"	"帐号被永久封禁。"
